x_obs,raw_y,corrected_y,truth_y,gene_name
483,319,325.77466358425363,307.07,ENSG00000182973
484,318,325.8821801837711,307.49,ENSG00000182973
485,318,325.9977872164821,306.93,ENSG00000182973
486,318,326.10460468651814,307.27,ENSG00000182973
487,319,326.2172609909154,307.27,ENSG00000182973
488,319,326.31886247955964,306.99,ENSG00000182973
489,319,326.43829011707703,306.62,ENSG00000182973
490,319,326.5601701536433,307.16,ENSG00000182973
491,321,326.6691388458982,306.46,ENSG00000182973
492,322,326.76557818109217,306.66,ENSG00000182973
493,322,326.8626172626966,306.41,ENSG00000182973
494,324,326.9876589489745,306.5,ENSG00000182973
495,324,327.1411504631821,306.57,ENSG00000182973
496,323,327.3093474967703,306.62,ENSG00000182973
497,323,327.4928101765851,306.81,ENSG00000182973
498,322,327.69064267320107,307.05,ENSG00000182973
499,322,327.90199136200937,306.55,ENSG00000182973
500,322,328.1275404570087,307.27,ENSG00000182973
501,324,328.35226009787885,306.91,ENSG00000182973
502,323,328.58965581194354,306.36,ENSG00000182973
503,324,328.8089833603222,306.98,ENSG00000182973
504,325,329.01100522750863,307.22,ENSG00000182973
505,323,329.2107388462294,306.78,ENSG00000182973
506,324,329.4374684555229,307.08,ENSG00000182973
507,324,329.64623905608613,307.05,ENSG00000182973
508,325,329.807822245692,306.83,ENSG00000182973
509,325,329.9830129500503,307.34,ENSG00000182973
510,326,330.1725825632163,306.99,ENSG00000182973
511,324,330.3473122162099,307.33,ENSG00000182973
512,326,330.50952821343026,306.87,ENSG00000182973
513,325,330.67565858367846,306.67,ENSG00000182973
514,326,330.8766169702001,306.63,ENSG00000182973
515,327,331.0974480090599,306.85,ENSG00000182973
516,329,331.36606353295457,306.35,ENSG00000182973
517,330,331.6346469236677,306.9,ENSG00000182973
518,330,331.9184504064874,306.71,ENSG00000182973
519,331,332.20573274730543,307.33,ENSG00000182973
520,329,332.524552192683,307.32,ENSG00000182973
521,330,332.8429727753896,307.28,ENSG00000182973
522,331,333.13206490695126,307.73,ENSG00000182973
523,332,333.3898728109198,306.82,ENSG00000182973
524,331,333.6586802033035,307.15,ENSG00000182973
525,331,333.9222456519924,306.71,ENSG00000182973
526,331,334.16583281940495,307.01,ENSG00000182973
527,332,334.4047088375711,306.87,ENSG00000182973
528,334,334.62261414271046,306.91,ENSG00000182973
529,334,334.80476336980246,306.38,ENSG00000182973
530,334,334.98210926840045,306.61,ENSG00000182973
531,335,335.1255480585029,306.68,ENSG00000182973
532,335,335.26747918804665,306.91,ENSG00000182973
533,335,335.39308475188733,306.62,ENSG00000182973
534,334,335.4999786680389,306.52,ENSG00000182973
535,333,335.6162350004874,306.56,ENSG00000182973
536,334,335.7253642458235,306.02,ENSG00000182973
537,334,335.8424761954948,305.81,ENSG00000182973
538,334,335.9669571749413,306.22,ENSG00000182973
539,334,336.11098486169533,306.27,ENSG00000182973
540,334,336.27103510078905,306.02,ENSG00000182973
541,335,336.4466458183584,305.98,ENSG00000182973
542,336,336.6674473445217,305.56,ENSG00000182973
543,335,336.8573366232034,305.93,ENSG00000182973
544,334,337.06330195138895,306.09,ENSG00000182973
545,334,337.25657174574343,305.82,ENSG00000182973
546,334,337.4781905048574,306.0,ENSG00000182973
547,334,337.707744173537,305.55,ENSG00000182973
548,333,337.9121090817864,305.43,ENSG00000182973
549,333,338.08969538032056,305.67,ENSG00000182973
550,333,338.24041393492064,305.61,ENSG00000182973
551,333,338.42423811610155,305.73,ENSG00000182973
552,332,338.5939058886682,305.77,ENSG00000182973
553,333,338.77651053543394,305.95,ENSG00000182973
554,334,338.80657010440757,306.4,ENSG00000182973
555,334,338.9051791189105,306.43,ENSG00000182973
556,333,338.9939568910648,306.49,ENSG00000182973
557,334,339.07256783185073,306.34,ENSG00000182973
558,336,339.1406792856372,306.41,ENSG00000182973
559,336,339.1979552095231,306.32,ENSG00000182973
560,336,339.2440627343588,306.27,ENSG00000182973
561,337,339.27866833072244,306.36,ENSG00000182973
562,339,339.301438595322,306.28,ENSG00000182973
563,339,339.31203957546046,306.44,ENSG00000182973
564,339,339.31013820312023,306.04,ENSG00000182973
565,338,339.29540032967515,306.18,ENSG00000182973
566,336,339.26749172609533,305.9,ENSG00000182973
567,335,339.22607765773375,305.99,ENSG00000182973
568,336,339.17082418863293,305.79,ENSG00000182973
569,337,339.10139176774004,306.22,ENSG00000182973
570,334,339.01744765458943,305.81,ENSG00000182973
571,335,338.918652439016,306.35,ENSG00000182973
572,336,338.80466784474095,305.83,ENSG00000182973
573,336,338.6751542044516,305.85,ENSG00000182973
574,335,338.5297706148792,306.51,ENSG00000182973
575,335,338.368174956216,306.25,ENSG00000182973
576,336,338.1900238026073,306.21,ENSG00000182973
577,336,337.9949722055482,305.42,ENSG00000182973
578,336,337.7826737902772,305.6,ENSG00000182973
579,338,337.55278052868766,305.84,ENSG00000182973
580,338,337.3049427873621,305.86,ENSG00000182973
581,340,337.0388082153476,305.74,ENSG00000182973
582,341,336.75402687581595,305.95,ENSG00000182973
583,341,336.45024063231267,305.45,ENSG00000182973
584,341,336.12709383048104,305.86,ENSG00000182973
585,340,335.7842286527951,305.84,ENSG00000182973
586,340,335.42128396219397,305.24,ENSG00000182973
587,340,335.0378823865719,305.46,ENSG00000182973
588,339,334.63370616166117,305.21,ENSG00000182973
589,337,334.20834309280974,305.52,ENSG00000182973
590,335,333.7614408569476,305.92,ENSG00000182973
591,335,333.292629849971,305.87,ENSG00000182973
592,332,332.8015387632178,306.32,ENSG00000182973
593,333,332.2877944967317,305.69,ENSG00000182973
594,333,331.7510222249715,305.89,ENSG00000182973
595,333,331.1908455824327,305.92,ENSG00000182973
596,329,330.6068865914625,305.6,ENSG00000182973
597,327,329.998765687519,305.6,ENSG00000182973
598,326,329.3661019114952,305.68,ENSG00000182973
599,326,328.70851278636025,305.33,ENSG00000182973
600,326,328.02561491823707,304.8,ENSG00000182973
601,324,327.3170231486964,304.36,ENSG00000182973
602,322,326.5823516104458,304.99,ENSG00000182973
603,320,325.8212131729682,305.06,ENSG00000182973
1,3,287.4078550281594,317.71,ENSG00000171608
2,3,288.3214394673354,317.33,ENSG00000171608
3,4,289.2433702032661,318.28,ENSG00000171608
4,5,290.17322553560257,318.62,ENSG00000171608
5,6,291.1105831299016,317.92,ENSG00000171608
6,6,292.05501983223735,318.0,ENSG00000171608
7,7,293.00611148909263,317.64,ENSG00000171608
8,8,293.96343277131024,318.11,ENSG00000171608
9,9,294.92655700133594,317.52,ENSG00000171608
10,11,295.89505598322364,318.53,ENSG00000171608
11,13,296.86849983502054,318.37,ENSG00000171608
12,13,297.84645682324117,318.27,ENSG00000171608
13,14,298.8284931992053,318.45,ENSG00000171608
14,16,299.81417303706104,318.38,ENSG00000171608
15,16,300.80305807335134,317.96,ENSG00000171608
16,16,301.7947075480084,317.69,ENSG00000171608
17,18,302.7886780466833,318.08,ENSG00000171608
18,18,303.7845233443413,318.09,ENSG00000171608
19,18,304.7817942500628,317.58,ENSG00000171608
20,18,305.7800384530119,317.2,ENSG00000171608
21,18,306.77880036954434,316.81,ENSG00000171608
22,21,307.77762099144,317.52,ENSG00000171608
23,23,308.7760377352587,316.89,ENSG00000171608
24,23,309.77358429282907,317.1,ENSG00000171608
25,24,310.76979048289235,317.07,ENSG00000171608
26,25,311.76418210393706,316.83,ENSG00000171608
27,25,312.75628078826895,316.09,ENSG00000171608
28,25,313.7456038573775,316.07,ENSG00000171608
29,25,314.7316641786706,316.82,ENSG00000171608
30,26,315.7139700236634,317.16,ENSG00000171608
31,29,316.6920249277211,319.63,ENSG00000171608
32,31,317.66532755147,313.62,ENSG00000171608
33,32,318.6333715440069,313.84,ENSG00000171608
34,32,319.59564540805115,314.09,ENSG00000171608
35,33,320.551632367203,313.94,ENSG00000171608
36,34,321.5008102354839,314.46,ENSG00000171608
37,35,322.44265128935996,314.0,ENSG00000171608
38,35,323.3766221424597,314.45,ENSG00000171608
39,37,324.3021836232242,314.1,ENSG00000171608
40,40,325.2187906557421,315.4,ENSG00000171608
41,43,326.1258921440468,314.63,ENSG00000171608
42,45,327.0229308601721,314.66,ENSG00000171608
43,45,327.90934333628627,314.92,ENSG00000171608
44,46,328.7845597612476,314.74,ENSG00000171608
45,47,329.64800388194675,314.86,ENSG00000171608
46,48,330.4990929098285,314.71,ENSG00000171608
47,49,331.3372374330066,315.0,ENSG00000171608
48,50,332.16184133441493,314.96,ENSG00000171608
49,51,332.9723017164634,315.07,ENSG00000171608
50,51,333.76800883269055,314.86,ENSG00000171608
51,53,334.9396419757416,314.79,ENSG00000171608
52,53,335.6666928173981,314.66,ENSG00000171608
53,53,336.37800516725315,314.68,ENSG00000171608
54,53,337.0729121398106,314.53,ENSG00000171608
55,53,337.7507697951845,314.96,ENSG00000171608
56,53,338.3951918185514,313.99,ENSG00000171608
57,55,339.005550117202,314.26,ENSG00000171608
58,56,339.59697482930716,314.21,ENSG00000171608
59,56,340.16885374514203,313.83,ENSG00000171608
60,57,340.7363629542657,314.4,ENSG00000171608
61,58,341.30046689472437,314.3,ENSG00000171608
62,58,341.8306525109808,314.6,ENSG00000171608
63,58,342.3406946402668,314.31,ENSG00000171608
64,58,342.8316272980932,314.62,ENSG00000171608
65,58,343.2744778866174,314.41,ENSG00000171608
66,59,343.6830314336203,314.8,ENSG00000171608
67,60,344.0868319458508,314.9,ENSG00000171608
68,61,344.4554172762389,314.73,ENSG00000171608
69,62,344.78684873041783,314.11,ENSG00000171608
70,62,345.0791818721018,314.48,ENSG00000171608
71,63,345.31620205769576,314.68,ENSG00000171608
72,63,345.54472061947416,314.83,ENSG00000171608
73,63,345.7530445434332,314.26,ENSG00000171608
74,63,345.91224029103296,314.04,ENSG00000171608
75,63,346.05189944885535,314.03,ENSG00000171608
76,63,346.17160968849555,314.38,ENSG00000171608
77,64,346.240955167253,314.57,ENSG00000171608
78,64,346.2737816646178,313.96,ENSG00000171608
79,64,346.26816703162825,314.12,ENSG00000171608
80,65,346.2236875901592,314.77,ENSG00000171608
81,66,346.1872139762927,314.41,ENSG00000171608
82,66,346.145645792214,313.87,ENSG00000171608
83,66,346.0701769040015,314.22,ENSG00000171608
84,66,345.96053076161854,314.18,ENSG00000171608
85,66,345.830696353829,314.54,ENSG00000171608
86,66,345.6804295043027,314.61,ENSG00000171608
87,67,345.5095183087126,314.72,ENSG00000171608
88,67,345.3020185953457,314.87,ENSG00000171608
89,67,345.08778533964676,314.91,ENSG00000171608
90,67,344.8839741022363,314.48,ENSG00000171608
91,67,344.6793066078173,314.87,ENSG00000171608
92,67,344.4768357587015,314.59,ENSG00000171608
93,67,344.24665065863053,314.94,ENSG00000171608
94,68,343.98887878901525,315.47,ENSG00000171608
95,68,343.71942231145977,315.06,ENSG00000171608
96,69,343.40992909568183,315.37,ENSG00000171608
97,69,343.09208850750827,315.07,ENSG00000171608
98,69,342.76610189535427,315.25,ENSG00000171608
99,69,342.43221432801386,314.94,ENSG00000171608
100,69,342.0606857329748,314.95,ENSG00000171608
101,69,341.6975873873435,315.17,ENSG00000171608
102,69,341.31324248630756,315.9,ENSG00000171608
103,69,340.9065220708155,315.22,ENSG00000171608
104,69,340.46205213368705,315.32,ENSG00000171608
105,69,339.99447955982185,315.21,ENSG00000171608
106,69,339.50270806127764,316.17,ENSG00000171608
107,70,339.01719533973403,315.51,ENSG00000171608
108,70,338.5241890230799,315.45,ENSG00000171608
109,70,338.0084920078076,315.85,ENSG00000171608
110,70,337.48496428517706,315.87,ENSG00000171608
111,70,336.954259445274,315.62,ENSG00000171608
112,70,336.37279585352184,316.03,ENSG00000171608
113,70,335.7712872238233,316.1,ENSG00000171608
114,71,335.1489484286952,315.88,ENSG00000171608
115,72,334.49076249454737,316.43,ENSG00000171608
116,72,333.8275116568063,316.05,ENSG00000171608
117,72,333.1457483385541,316.96,ENSG00000171608
118,72,332.4620907997331,316.95,ENSG00000171608
119,72,331.76319399010606,315.97,ENSG00000171608
120,72,331.05001504660345,316.61,ENSG00000171608
121,73,330.33781400403564,315.87,ENSG00000171608
122,74,329.61188971185663,316.49,ENSG00000171608
123,75,328.85758036141306,316.62,ENSG00000171608
124,76,328.0902639104813,316.5,ENSG00000171608
125,76,327.2953283858473,316.01,ENSG00000171608
126,76,326.4882020928196,316.48,ENSG00000171608
127,77,325.6843536887108,316.75,ENSG00000171608
128,77,324.85502741969026,317.43,ENSG00000171608
129,77,324.01577233810195,316.6,ENSG00000171608
130,78,323.18217725887257,316.53,ENSG00000171608
131,78,322.341370873107,316.21,ENSG00000171608
132,78,321.46625580119405,316.2,ENSG00000171608
133,79,320.5882718989011,316.25,ENSG00000171608
134,79,319.7073652830077,315.89,ENSG00000171608
135,79,318.8235178150152,315.93,ENSG00000171608
136,79,317.9224810979406,316.34,ENSG00000171608
137,79,317.0358050204019,315.81,ENSG00000171608
138,79,316.1350407990457,316.42,ENSG00000171608
139,79,315.2360338854643,315.34,ENSG00000171608
140,79,314.2960978550417,315.93,ENSG00000171608
141,80,313.3483069748488,315.93,ENSG00000171608
142,80,312.4084626758066,316.47,ENSG00000171608
143,80,311.47662168848814,315.87,ENSG00000171608
144,81,310.56862402327164,316.06,ENSG00000171608
145,81,309.67032488311435,316.12,ENSG00000171608
146,83,308.7976217533027,316.01,ENSG00000171608
147,83,307.93642133512986,315.27,ENSG00000171608
148,83,307.0726363698316,315.46,ENSG00000171608
149,83,306.20791764643377,316.11,ENSG00000171608
150,84,305.35815001776626,316.56,ENSG00000171608
151,84,304.52344893314256,315.38,ENSG00000171608
152,84,303.70392220859844,315.74,ENSG00000171608
153,84,302.8996664385189,316.5,ENSG00000171608
154,85,302.1107633718302,315.29,ENSG00000171608
155,85,301.32301156483203,315.66,ENSG00000171608
156,85,300.53792274119166,316.15,ENSG00000171608
157,85,299.77271817266274,315.64,ENSG00000171608
158,85,299.0145597944194,315.39,ENSG00000171608
159,85,298.2790760994557,315.73,ENSG00000171608
160,85,297.56609399724107,316.09,ENSG00000171608
161,85,296.8326066694848,315.95,ENSG00000171608
162,87,296.1255644786341,315.54,ENSG00000171608
163,87,295.4445759845139,316.11,ENSG00000171608
164,87,294.7907015622977,315.69,ENSG00000171608
165,88,294.16645068585194,316.93,ENSG00000171608
166,88,293.5299840957898,315.68,ENSG00000171608
167,89,292.9279056240451,316.1,ENSG00000171608
168,89,292.35946482018267,315.74,ENSG00000171608
169,90,291.82385106716845,315.77,ENSG00000171608
170,90,291.3201920456883,315.3,ENSG00000171608
171,90,290.83478837203944,315.29,ENSG00000171608
172,90,290.3996420431189,315.37,ENSG00000171608
173,91,290.0009251556135,315.19,ENSG00000171608
174,91,289.65477486020615,314.96,ENSG00000171608
175,92,289.3314979884108,315.52,ENSG00000171608
176,92,289.0313366144985,315.85,ENSG00000171608
177,92,288.78446862174485,316.58,ENSG00000171608
178,93,288.5752432702155,315.29,ENSG00000171608
179,93,288.40221238513556,315.93,ENSG00000171608
180,93,288.265367722463,315.49,ENSG00000171608
181,94,288.1503774188566,316.21,ENSG00000171608
182,96,288.0570874201099,316.0,ENSG00000171608
183,96,287.98675966225585,315.47,ENSG00000171608
184,96,287.92630929364304,315.7,ENSG00000171608
185,96,287.90533623752333,315.27,ENSG00000171608
186,97,287.921863439705,315.26,ENSG00000171608
187,97,287.9596059089206,316.79,ENSG00000171608
188,98,288.0179740078928,315.74,ENSG00000171608
189,98,288.0963115707541,315.01,ENSG00000171608
190,101,288.17963472766826,315.31,ENSG00000171608
191,102,288.28440082222886,315.4,ENSG00000171608
192,102,288.41124617049627,314.9,ENSG00000171608
193,102,288.5735191658807,315.2,ENSG00000171608
194,102,288.7845498789447,314.88,ENSG00000171608
195,102,288.99912431430914,314.2,ENSG00000171608
196,102,289.2778127581562,314.54,ENSG00000171608
197,102,289.5896473901892,314.97,ENSG00000171608
198,103,289.9036563395335,314.45,ENSG00000171608
199,104,290.2346023019094,314.75,ENSG00000171608
200,104,290.597220415675,313.97,ENSG00000171608
201,104,290.94769187287187,314.31,ENSG00000171608
202,104,291.3307055897274,313.94,ENSG00000171608
203,104,291.7151361335391,314.82,ENSG00000171608
204,104,292.1171074016106,314.44,ENSG00000171608
205,105,292.53696365104963,314.42,ENSG00000171608
206,106,292.9735362272869,314.55,ENSG00000171608
207,107,293.425645962176,314.34,ENSG00000171608
208,108,293.8921047442877,315.17,ENSG00000171608
209,108,294.35745215525736,314.28,ENSG00000171608
210,108,294.8219565856598,314.61,ENSG00000171608
211,111,295.3001155281024,314.52,ENSG00000171608
212,111,295.8221868660508,314.66,ENSG00000171608
213,111,296.315629917497,314.81,ENSG00000171608
214,112,296.8406939378011,314.86,ENSG00000171608
215,113,297.39609346817764,314.08,ENSG00000171608
216,116,297.96630415524515,313.78,ENSG00000171608
217,116,298.50876837039345,313.82,ENSG00000171608
218,116,299.05665890213584,313.23,ENSG00000171608
219,116,299.6258471945161,313.59,ENSG00000171608
220,116,300.2164332893178,314.32,ENSG00000171608
221,118,300.8412744619649,313.54,ENSG00000171608
222,118,301.4689555433966,313.71,ENSG00000171608
223,119,302.14384800165595,313.24,ENSG00000171608
224,119,302.82028360806964,313.38,ENSG00000171608
225,120,303.48558459881775,313.26,ENSG00000171608
226,121,304.1570313776945,312.99,ENSG00000171608
227,121,304.8631249155333,312.99,ENSG00000171608
228,121,305.5880874354695,312.93,ENSG00000171608
229,121,306.33189131079865,313.26,ENSG00000171608
230,122,307.107256761446,312.57,ENSG00000171608
231,123,307.884122559459,312.76,ENSG00000171608
232,124,308.70970499728895,313.23,ENSG00000171608
233,126,309.55393504142273,312.49,ENSG00000171608
234,128,310.4009879626218,312.94,ENSG00000171608
235,128,311.27928239806056,312.49,ENSG00000171608
236,128,312.18721475526615,312.44,ENSG00000171608
237,129,313.1231883842315,312.08,ENSG00000171608
238,130,314.08561278955386,312.09,ENSG00000171608
239,131,315.04437348378804,312.74,ENSG00000171608
240,133,316.04662662390547,312.01,ENSG00000171608
241,135,317.06523775818226,312.54,ENSG00000171608
242,136,318.10007476659126,312.53,ENSG00000171608
243,136,319.1494779224312,312.42,ENSG00000171608
244,136,320.21176001453597,312.13,ENSG00000171608
245,138,321.2709412097828,312.28,ENSG00000171608
246,138,322.341013371384,311.76,ENSG00000171608
247,138,323.4059097007275,311.64,ENSG00000171608
248,140,324.49529974808286,312.47,ENSG00000171608
249,141,325.537500305615,313.17,ENSG00000171608
250,142,326.53800458088244,312.08,ENSG00000171608
251,145,327.55771428192526,312.64,ENSG00000171608
252,145,328.60870474330557,312.4,ENSG00000171608
253,147,329.673021289789,312.79,ENSG00000171608
254,149,330.73417970433627,312.36,ENSG00000171608
255,150,331.83569552796394,312.78,ENSG00000171608
256,151,332.9753186598664,312.91,ENSG00000171608
257,152,334.13656389202936,313.73,ENSG00000171608
258,153,335.3044461399652,313.5,ENSG00000171608
259,155,336.49247919139714,312.82,ENSG00000171608
260,157,337.68264565441933,313.32,ENSG00000171608
261,158,338.9342234578836,313.34,ENSG00000171608
262,159,340.1864598991733,313.65,ENSG00000171608
263,163,341.4371310533892,314.17,ENSG00000171608
264,163,342.6997476474222,313.97,ENSG00000171608
265,164,343.9450256453676,313.73,ENSG00000171608
266,165,345.23521098031745,313.36,ENSG00000171608
267,170,346.52525302974095,313.55,ENSG00000171608
268,172,347.8128646490334,312.93,ENSG00000171608
269,174,349.1099927723771,313.08,ENSG00000171608
270,175,350.4128184280653,313.12,ENSG00000171608
271,175,351.7347879686773,313.88,ENSG00000171608
272,177,353.0593471845051,312.95,ENSG00000171608
273,177,354.369941325211,313.22,ENSG00000171608
274,179,355.68001512317267,312.93,ENSG00000171608
275,183,356.98724751223733,313.09,ENSG00000171608
276,185,358.3050822662573,312.98,ENSG00000171608
277,185,359.6154621203299,312.36,ENSG00000171608
278,187,360.91459410575874,312.6,ENSG00000171608
279,188,362.1986848741858,313.34,ENSG00000171608
280,188,363.4797060348508,312.63,ENSG00000171608
281,191,364.7411294809384,313.77,ENSG00000171608
282,192,365.9536627169848,312.97,ENSG00000171608
283,193,367.1352488932062,313.2,ENSG00000171608
284,195,368.3323303462537,313.37,ENSG00000171608
285,195,369.5125827292143,313.34,ENSG00000171608
286,196,370.6579462614652,313.01,ENSG00000171608
287,196,371.7818616613956,312.88,ENSG00000171608
288,197,372.869240173761,312.35,ENSG00000171608
289,199,373.93499302179566,313.52,ENSG00000171608
290,201,375.0225608603117,312.8,ENSG00000171608
291,203,376.11541441825887,313.16,ENSG00000171608
292,204,377.1828198481488,312.09,ENSG00000171608
293,205,378.2225728639736,313.55,ENSG00000171608
294,206,379.21670406857777,312.57,ENSG00000171608
295,208,380.2230396241406,312.52,ENSG00000171608
296,209,381.2221700868936,312.42,ENSG00000171608
297,211,382.17898106753375,312.7,ENSG00000171608
298,212,383.09289037518977,312.15,ENSG00000171608
299,218,383.9790815609017,312.55,ENSG00000171608
300,223,384.82123806228867,313.02,ENSG00000171608
301,224,385.6503397741259,311.76,ENSG00000171608
302,224,386.43586658283164,311.85,ENSG00000171608
303,225,387.19159374429313,311.27,ENSG00000171608
304,227,387.94709252020743,311.73,ENSG00000171608
305,227,388.67046434617805,312.02,ENSG00000171608
306,227,389.331342440604,311.22,ENSG00000171608
307,228,389.959390377521,311.61,ENSG00000171608
308,230,390.53850734597734,311.38,ENSG00000171608
309,230,391.027065485701,311.51,ENSG00000171608
310,231,391.5177327012583,311.21,ENSG00000171608
311,231,391.9643868136539,312.12,ENSG00000171608
312,232,392.39522134813654,311.46,ENSG00000171608
313,233,392.8399983142964,311.74,ENSG00000171608
314,234,393.23851190802947,312.05,ENSG00000171608
315,237,393.6033794122777,312.68,ENSG00000171608
316,238,393.8901930188847,311.93,ENSG00000171608
317,239,394.20763560632207,311.37,ENSG00000171608
318,240,394.47010054855673,312.24,ENSG00000171608
319,240,394.6677760407705,312.16,ENSG00000171608
320,240,394.8335871129669,311.64,ENSG00000171608
321,241,394.95166594921426,312.31,ENSG00000171608
322,241,395.06617491022837,312.33,ENSG00000171608
323,243,395.1169852783355,312.24,ENSG00000171608
324,243,395.1497673210942,312.26,ENSG00000171608
325,244,395.19745863862073,312.46,ENSG00000171608
326,244,395.23303017690296,312.25,ENSG00000171608
327,244,395.1979554623899,312.33,ENSG00000171608
328,244,395.18227050016833,312.4,ENSG00000171608
329,244,395.14021926112866,312.4,ENSG00000171608
330,244,395.0560801824694,312.67,ENSG00000171608
331,245,395.01845835634424,312.59,ENSG00000171608
332,248,394.9516992034495,312.5,ENSG00000171608
333,251,394.8559771658576,312.41,ENSG00000171608
334,251,394.74723542188724,312.46,ENSG00000171608
335,251,394.6099221473475,312.92,ENSG00000171608
336,252,394.44275280492076,311.59,ENSG00000171608
337,253,394.2301843770416,311.81,ENSG00000171608
338,255,393.9724129178396,312.25,ENSG00000171608
339,256,393.72966946484917,312.8,ENSG00000171608
340,255,393.5149841358831,311.93,ENSG00000171608
341,255,393.29721772816623,312.05,ENSG00000171608
342,256,393.0610615634025,311.98,ENSG00000171608
343,256,392.8055072705081,311.69,ENSG00000171608
344,257,392.5153188792531,311.64,ENSG00000171608
345,256,392.14973107607466,311.79,ENSG00000171608
346,254,391.77226022799664,311.25,ENSG00000171608
347,254,391.44044895518863,311.7,ENSG00000171608
348,256,391.10614218749123,312.14,ENSG00000171608
349,256,390.8173447990895,311.64,ENSG00000171608
350,257,390.5666593538878,311.57,ENSG00000171608
351,258,390.2980188600593,311.28,ENSG00000171608
352,258,389.9823920666992,312.02,ENSG00000171608
353,259,389.650754811099,311.44,ENSG00000171608
354,258,389.3198252072599,311.52,ENSG00000171608
355,258,388.9748182596157,311.73,ENSG00000171608
356,260,388.5994967129476,312.07,ENSG00000171608
357,260,388.2233343313522,311.89,ENSG00000171608
358,261,387.8473550783561,312.64,ENSG00000171608
359,266,387.4568447797616,312.23,ENSG00000171608
360,265,387.1084210052562,311.89,ENSG00000171608
361,266,386.7387094857618,311.65,ENSG00000171608
362,265,386.34740548094277,312.14,ENSG00000171608
363,265,385.9499783118125,311.81,ENSG00000171608
364,265,385.5461701278846,312.04,ENSG00000171608
365,265,385.15302790548003,311.59,ENSG00000171608
366,268,384.7576376176026,312.4,ENSG00000171608
367,268,384.3598883990595,311.6,ENSG00000171608
368,271,383.94544206352805,312.25,ENSG00000171608
369,275,383.52850163739924,312.47,ENSG00000171608
370,276,383.07751219853407,312.19,ENSG00000171608
371,277,382.63672377834223,312.16,ENSG00000171608
372,277,382.17463056040503,312.79,ENSG00000171608
373,279,381.70703188798257,312.09,ENSG00000171608
374,280,381.21973672304,312.91,ENSG00000171608
375,281,380.7128278004118,312.95,ENSG00000171608
376,282,380.2006626477181,312.45,ENSG00000171608
377,285,379.6518425612678,312.96,ENSG00000171608
378,284,379.0522144879135,312.62,ENSG00000171608
379,285,378.43186945331365,312.28,ENSG00000171608
380,286,377.8036417560252,312.42,ENSG00000171608
381,284,377.16614221669727,312.19,ENSG00000171608
382,285,376.53678505358187,312.15,ENSG00000171608
383,286,375.9060264229816,312.05,ENSG00000171608
384,287,375.2613609064759,311.37,ENSG00000171608
385,287,374.6015552857715,311.96,ENSG00000171608
386,288,373.92688624236354,311.72,ENSG00000171608
387,289,373.26772008224725,311.23,ENSG00000171608
388,291,372.609995120137,311.54,ENSG00000171608
389,290,371.95575656559026,311.83,ENSG00000171608
390,288,371.2738556931187,311.53,ENSG00000171608
391,288,370.5774666112844,310.87,ENSG00000171608
392,288,369.85274320435036,311.64,ENSG00000171608
393,288,369.11584736480756,310.61,ENSG00000171608
394,289,368.39571251403083,311.26,ENSG00000171608
395,294,367.6597789055746,310.99,ENSG00000171608
396,294,366.85972921775254,311.08,ENSG00000171608
397,291,366.0530172281006,310.48,ENSG00000171608
398,290,365.25434026127607,310.76,ENSG00000171608
399,291,364.4341665621893,310.43,ENSG00000171608
400,292,363.6215296337298,311.12,ENSG00000171608
401,293,362.7727044230533,311.21,ENSG00000171608
402,295,361.9040003988483,311.35,ENSG00000171608
403,296,361.0159671599836,311.49,ENSG00000171608
404,297,360.0933918156884,311.07,ENSG00000171608
405,297,359.13530201645494,311.31,ENSG00000171608
406,298,358.1737268323357,311.5,ENSG00000171608
407,298,357.1806697162167,311.24,ENSG00000171608
408,299,356.18666496895304,311.24,ENSG00000171608
409,299,355.25530985105934,311.35,ENSG00000171608
410,296,354.298701804919,311.49,ENSG00000171608
411,296,353.34602679403633,311.79,ENSG00000171608
412,297,352.35217549899517,311.19,ENSG00000171608
413,297,351.360568354698,311.65,ENSG00000171608
414,297,350.34032793373296,311.66,ENSG00000171608
415,298,349.29207520251884,312.16,ENSG00000171608
416,298,348.2779592481515,312.29,ENSG00000171608
417,298,347.2400927174041,312.55,ENSG00000171608
418,299,346.2549420582019,312.04,ENSG00000171608
419,298,345.32626160157054,312.33,ENSG00000171608
420,299,344.42638956603616,312.17,ENSG00000171608
421,298,343.55474583081525,312.24,ENSG00000171608
422,298,342.666508109961,312.16,ENSG00000171608
423,299,341.8084053269616,312.23,ENSG00000171608
424,299,340.98142257083333,311.75,ENSG00000171608
425,300,340.1565646475349,312.15,ENSG00000171608
426,299,339.35061976212137,312.16,ENSG00000171608
427,300,338.5818957071027,312.03,ENSG00000171608
428,302,337.79292145402593,312.45,ENSG00000171608
429,302,337.02900784432063,312.63,ENSG00000171608
430,301,336.2911860246807,311.88,ENSG00000171608
431,301,335.533205531298,311.95,ENSG00000171608
432,302,334.7845662687435,312.47,ENSG00000171608
433,304,334.07625195312164,312.31,ENSG00000171608
434,304,333.3934934680642,312.33,ENSG00000171608
435,304,332.6930051796148,312.13,ENSG00000171608
436,305,332.03577572161424,312.67,ENSG00000171608
437,304,331.40701160124456,312.09,ENSG00000171608
438,305,330.82345764687227,312.43,ENSG00000171608
439,305,330.2260735394217,312.56,ENSG00000171608
